popularity,title,vote_average,vote_count,release_year,genero,director,Actor_principal
0.026310633583624104,Babe,0.6000000000000001,0.05371225577264654,0.7983870967741957,8,1555,1726
0.00272765829964826,Carrington,0.6400000000000001,0.0011367673179396092,0.7983870967741957,10,1634,2761
0.012587149396935605,Dead Man Walking,0.73,0.02486678507992895,0.7983870967741957,6,9267,9126
0.014206212312504988,It Takes Two,0.61,0.01058614564831261,0.7983870967741957,3,590,5403
0.01805040041239384,Clueless,0.6900000000000001,0.058827708703374774,0.7983870967741957,3,441,344
0.0016340933738094253,"Cry, the Beloved Country",0.67,0.0009236234458259325,0.7983870967741957,6,1997,4038
0.00833147852961051,Richard III,0.6900000000000001,0.003552397868561279,0.7983870967741957,6,7874,3778
0.018045262403033134,Dead Presidents,0.66,0.005683836589698046,0.7983870967741957,0,207,5553
0.020053887982825893,Restoration,0.63,0.0021314387211367673,0.7983870967741957,6,6471,8140
0.01985455769503954,Mortal Kombat,0.54,0.03211367673179396,0.7983870967741957,0,7313,1757
0.019084391462189754,To Die For,0.67,0.012575488454706928,0.7983870967741957,8,3459,7180
0.008193705721907503,How To Make An American Quilt,0.65,0.002699822380106572,0.7983870967741957,6,4546,10010
0.033712921476907985,Se7en,0.81,0.4202486678507993,0.7983870967741957,4,2081,1196
0.024256352233486458,Pocahontas,0.67,0.10721136767317939,0.7983870967741957,1,6644,3842
0.006032136233896273,When Night Is Falling,0.5900000000000001,0.0007104795737122557,0.7983870967741957,6,7194,7435
0.02977683004285874,The Usual Suspects,0.81,0.23687388987566607,0.7983870967741957,6,1252,8990
0.029040134845037365,Mighty Aphrodite,0.67,0.010301953818827708,0.7983870967741957,3,9823,10018
0.0109276563934888,The Big Green,0.52,0.0029129662522202485,0.7983870967741957,0,3715,9036
0.007476768023998935,Georgia,0.61,0.0010657193605683837,0.7983870967741957,6,9492,4343
0.015373482923282502,Home for the Holidays,0.63,0.0027708703374777974,0.7983870967741957,3,4550,3707
0.019495021243358158,The Indian in the Cupboard,0.5900000000000001,0.009662522202486678,0.7983870967741957,1,2948,3527
0.008645894382202852,Eye for an Eye,0.58,0.004618117229129663,0.8064516129032278,6,4780,8464
0.013036108764465319,Mr. Holland's Opus,0.6900000000000001,0.008170515097690942,0.7983870967741957,12,8838,8008
0.021370529822721435,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,0.6200000000000001,0.013641207815275311,0.8064516129032278,3,7155,8772
0.003971750643700516,Two If by Sea,0.45,0.000994671403197158,0.8064516129032278,3,986,8530
0.011666859407468104,Bio-Dome,0.44000000000000006,0.007815275310834813,0.8064516129032278,3,4187,7581
0.004557814311494198,Lawnmower Man 2: Beyond Cyberspace,0.27999999999999997,0.0022735346358792184,0.8064516129032278,0,2816,7458
0.004599278211422155,French Twist,0.6000000000000001,0.0030550621669626996,0.7983870967741957,3,4986,9760
0.026611801664480506,Friday,0.7000000000000001,0.036447602131438724,0.7983870967741957,3,2798,3785
0.02801731663678408,From Dusk Till Dawn,0.6900000000000001,0.11680284191829485,0.8064516129032278,11,8089,3240
0.010798811630490776,Fair Game,0.41,0.0038365896980461812,0.7983870967741957,0,538,9957
0.006150407254914515,Kicking and Screaming,0.7000000000000001,0.0025577264653641207,0.7983870967741957,3,6984,4829
0.0027022422313033624,Les Miserables,0.66,0.0005683836589698046,0.7983870967741957,6,1697,4274
0.01901811242000281,Bed of Roses,0.51,0.0019182948490230906,0.8064516129032278,6,6457,1712
0.005363480846489253,Big Bully,0.39,0.0011367673179396092,0.8064516129032278,3,8893,8061
0.02330433005894128,Screamers,0.61,0.01094138543516874,0.7983870967741957,11,1585,7673
0.00024455865173578565,Nico Icon,0.73,0.00021314387211367674,0.7983870967741957,5,9028,7160
0.010514310572533919,The Crossing Guard,0.61,0.0052575488454706925,0.7983870967741957,6,8512,3934
0.010978461132332732,The Juror,0.55,0.0064653641207815275,0.8064516129032278,6,1161,2271
0.002184989166654298,The White Balloon,0.75,0.0014209591474245115,0.7983870967741957,7,3993,126
0.008194109383503206,Things to Do in Denver When You're Dead,0.67,0.006181172291296625,0.7983870967741957,6,3091,525
0.0037081596217057415,Antonia's Line,0.7200000000000001,0.001847246891651865,0.7983870967741957,6,6142,9953
0.0004608080226036174,Once Upon a Time... When We Were Colored,0.45,0.00014209591474245115,0.8064516129032278,14,9266,159
0.003930056601867316,Angels and Insects,0.63,0.0012078152753108348,0.7983870967741957,6,7523,6317
0.01747727583393938,White Squall,0.63,0.006110124333925399,0.8064516129032278,0,7933,4294
0.00879438888025329,Dunston Checks In,0.51,0.004191829484902309,0.8064516129032278,1,5268,4155
0.0163711937455876,Black Sheep,0.6000000000000001,0.008809946714031971,0.8064516129032278,3,7350,1673
0.012509109372781517,Nick of Time,0.61,0.01349911190053286,0.7983870967741957,4,4620,4714
0.0007514754224025443,The Journey of August King,0.67,0.00021314387211367674,0.7983870967741957,6,4654,4178
0.02350029954430186,Mary Reilly,0.5700000000000001,0.00547069271758437,0.8064516129032278,6,8833,4927
0.016568622622871114,Vampire in Brooklyn,0.45,0.00802841918294849,0.7983870967741957,3,9709,2569
0.00853088918441139,Beautiful Girls,0.66,0.007317939609236234,0.8064516129032278,3,9129,6467
0.027320448774231152,Broken Arrow,0.5700000000000001,0.03261101243339254,0.8064516129032278,0,4811,4706
0.0009377204990050766,A Midwinter's Tale,0.75,0.0004262877442273535,0.7983870967741957,3,5284,7992
0.022115899178542807,La Haine,0.79,0.04937833037300177,0.7983870967741957,6,6249,9790
0.004854253524154775,Shopping,0.5599999999999999,0.0009236234458259325,0.7903225806451637,0,7313,8453
0.0011657071070403043,Heidi Fleiss: Hollywood Madam,0.68,0.0002841918294849023,0.7983870967741957,5,6886,7137
0.008780503651970292,City Hall,0.6000000000000001,0.004760213143872114,0.8064516129032278,6,3559,162
0.01261183302953445,Bottle Rocket,0.68,0.02024866785079929,0.8064516129032278,3,9707,5997
0.00608097746045341,Mr. Wrong,0.33,0.0011367673179396092,0.8064516129032278,3,6888,2701
0.004501329085941486,Unforgettable,0.53,0.0015630550621669626,0.8064516129032278,6,4650,7886
0.01752049319600252,Happy Gilmore,0.65,0.05449378330373002,0.8064516129032278,3,2281,61
0.010869779357366284,The Bridges of Madison County,0.73,0.028206039076376553,0.7983870967741957,6,1722,6629
0.012607434762012027,Muppet Treasure Island,0.65,0.006607460035523979,0.8064516129032278,0,1168,9379
0.03790975821002845,Braveheart,0.77,0.24184724689165185,0.7983870967741957,0,6378,6592
0.025740665237012975,Taxi Driver,0.81,0.1869982238010657,0.6451612903225818,4,6185,8136
0.02249231270327535,Rumble in the Bronx,0.65,0.017406749555950268,0.7983870967741957,4,8790,3949
0.0053668599141455985,Before and After,0.58,0.0026287744227353462,0.8064516129032278,6,858,6629
0.0006807396639553382,Margaret's Museum,0.75,0.00014209591474245115,0.7983870967741957,6,6754,3628
0.002292076386991563,Happiness Is in the Field,0.7000000000000001,0.0016341030195381882,0.7983870967741957,3,10021,6769
0.011285167231099432,The Young Poisoner's Handbook,0.6900000000000001,0.001349911190053286,0.7983870967741957,3,927,9417
0.005282154907354751,If Lucy Fell,0.54,0.0007815275310834813,0.8064516129032278,3,2712,8571
0.002780720620991246,Steal Big Steal Little,0.51,0.000497335701598579,0.7983870967741957,3,503,525
0.0024071345539516905,Race the Sun,0.52,0.001492007104795737,0.8064516129032278,0,1470,3532
0.011885154484160318,Boomerang,0.54,0.009875666074600355,0.7741935483870961,3,7770,2569
0.0123819614497039,Chungking Express,0.79,0.017690941385435168,0.7903225806451637,6,9820,1280
0.0031099093920725226,The Star Maker,0.68,0.0020603907637655417,0.7983870967741957,6,3331,8714
0.010190332871735644,Flirting with Disaster,0.63,0.004689165186500888,0.8064516129032278,3,2165,983
0.011420110754586394,The Neverending Story III: Escape from Fantasia,0.44000000000000006,0.007460035523978685,0.7903225806451637,8,7437,4170
0.001164507081391537,Frankie Starlight,0.54,0.0002841918294849023,0.7983870967741957,6,6494,6467
0.020856915192002883,Jade,0.51,0.0031971580817051507,0.7983870967741957,0,9756,2153
0.0005315565667122258,Nueba Yol,0.55,7.104795737122558e-05,0.7983870967741957,3,10006,5981
0.009470480043027332,Down Periscope,0.5599999999999999,0.007815275310834813,0.8064516129032278,3,2188,5248
0.0005048527996118011,From the Journals of Jean Seberg,0.65,0.00014209591474245115,0.7983870967741957,5,6117,4251
0.000676438202154962,The Neon Bible,0.7200000000000001,0.00035523978685612787,0.7983870967741957,6,9147,3965
0.006215199507332667,Up Close & Personal,0.5900000000000001,0.0036234458259325046,0.8064516129032278,6,4819,8191
0.011871815386271507,The Birdcage,0.67,0.02152753108348135,0.8064516129032278,3,6656,8231
0.0037246385127303674,The Brothers McMullen,0.63,0.0016341030195381882,0.7983870967741957,3,2559,8754
0.016917592638664946,Bad Boys,0.65,0.12284191829484901,0.7983870967741957,0,6409,9951
0.00433957220397065,The Amazing Panda Adventure,0.5,0.002202486678507993,0.7983870967741957,0,1626,9004
0.01354393149056859,The Basketball Diaries,0.7200000000000001,0.03353463587921847,0.7983870967741957,6,8465,5724
0.0016858040680898718,An Awfully Big Adventure,0.6000000000000001,0.0007815275310834813,0.7983870967741957,14,6655,175
0.003212875976392102,Amateur,0.65,0.001492007104795737,0.7903225806451637,4,3514,3863
0.034268252067736434,Apollo 13,0.73,0.11630550621669627,0.7983870967741957,6,8215,9463
0.018618752286099095,Rob Roy,0.65,0.010728241563055062,0.7983870967741957,1,6420,5779
0.0057303233904005746,The Addiction,0.6400000000000001,0.0032682060390763763,0.7983870967741957,6,37,5789
0.02433176023791471,Batman Forever,0.52,0.1086323268206039,0.7983870967741957,0,4593,9672
0.018525806007272872,Belle de Jour,0.73,0.011580817051509769,0.5725806451612918,6,5833,1497
0.021056426305571925,Blue in the Face,0.68,0.001989342806394316,0.7983870967741957,3,7232,3592
0.009847801349719442,Canadian Bacon,0.5900000000000001,0.0040497335701598575,0.7983870967741957,0,6507,4607
0.023402397908420684,Casper,0.6000000000000001,0.07424511545293072,0.7983870967741957,8,1105,1722
0.008327104006887834,Clockers,0.68,0.004902309058614565,0.7983870967741957,13,8760,3592
0.013261605821573196,Congo,0.5,0.015204262877442273,0.7983870967741957,0,2944,5586
0.015812876789560167,Crimson Tide,0.7000000000000001,0.036092362344582594,0.7983870967741957,0,9428,2300
0.006612722159040558,Crumb,0.76,0.005044404973357016,0.7903225806451637,5,9171,8132
0.0126951717970783,Desperado,0.68,0.06380106571936056,0.7983870967741957,17,8089,701
0.00848626722611704,Devil in a Blue Dress,0.63,0.00625222024866785,0.7983870967741957,6,1316,2300
0.02765146772141603,Die Hard: With a Vengeance,0.6900000000000001,0.14877442273534636,0.7983870967741957,0,4739,1323
0.013006316346874687,The Doom Generation,0.5599999999999999,0.0040497335701598575,0.7983870967741957,0,3403,8329
0.027723584331294696,First Knight,0.5900000000000001,0.02266429840142096,0.7983870967741957,0,4430,8643
0.013836091159705481,Free Willy 2 - The Adventure Home,0.55,0.009236234458259326,0.7983870967741957,1,2500,4170
0.027051754446813767,Hackers,0.6200000000000001,0.028845470692717583,0.7983870967741957,0,3779,4781
0.005838400586234996,Jeffrey,0.65,0.001349911190053286,0.7983870967741957,3,1623,9065
0.021399303040445992,Johnny Mnemonic,0.55,0.02699822380106572,0.7983870967741957,1,8066,5197
0.014949753318745821,Judge Dredd,0.54,0.045683836589698046,0.7983870967741957,15,1972,9151
0.0067159809870493345,Jury Duty,0.4,0.0024156305506216696,0.7983870967741957,3,4667,7581
0.008909545679458524,Kids,0.68,0.01989342806394316,0.7983870967741957,6,5520,5707
0.018371769838266026,Living in Oblivion,0.7200000000000001,0.004547069271758437,0.7983870967741957,6,9330,9030
0.007493144629732342,Lord of Illusions,0.5900000000000001,0.006181172291296625,0.7983870967741957,13,1725,8610
0.0006466147336723533,Love & Human Remains,0.7000000000000001,0.000497335701598579,0.7822580645161281,3,2292,9332
0.004794204752116912,Mad Love,0.55,0.0019182948490230906,0.7983870967741957,6,687,1683
0.015078806305372396,Mallrats,0.68,0.028419182948490232,0.7983870967741957,14,5336,4171
0.012829912576505882,Mighty Morphin Power Rangers: The Movie,0.52,0.010870337477797512,0.7983870967741957,0,1253,420
0.0018468887895755537,Moonlight and Valentino,0.5599999999999999,0.0007104795737122557,0.7983870967741957,3,2029,2689
0.004504326410278819,Mute Witness,0.6400000000000001,0.0025577264653641207,0.7983870967741957,17,671,6259
0.014100860289072334,Nadja,0.5900000000000001,0.000852575488454707,0.7903225806451637,11,6402,2664
0.024300687427660783,The Net,0.5599999999999999,0.02550621669626998,0.7983870967741957,4,3848,8530
0.015494091893814324,Nine Months,0.55,0.012149200710479573,0.7983870967741957,3,1525,3740
0.0021279705963688014,Party Girl,0.58,0.000994671403197158,0.7983870967741957,3,1849,7424
0.018607928310460438,The Prophecy,0.6400000000000001,0.009875666074600355,0.7983870967741957,8,3429,1771
0.00021865855478065397,Reckless,1.0,7.104795737122558e-05,0.7983870967741957,8,7023,6632
0.014941044456807733,Safe,0.7200000000000001,0.004404973357015986,0.7983870967741957,6,9307,4941
0.012332901040379863,The Scarlet Letter,0.55,0.00788632326820604,0.7983870967741957,6,8186,2271
0.03196849149824203,Showgirls,0.49000000000000005,0.018543516873889877,0.7983870967741957,6,7312,2679
0.010142583905966883,Smoke,0.7200000000000001,0.008170515097690942,0.7983870967741957,3,9698,3592
0.006837063027053046,Something to Talk About,0.5700000000000001,0.004262877442273535,0.7983870967741957,3,5541,4927
0.024644992503565805,Species,0.55,0.03246891651865009,0.7983870967741957,15,8170,7065
0.001668568996519447,The Stars Fell on Henrietta,0.66,0.0004262877442273535,0.7983870967741957,6,4059,8142
0.020499168732917832,Strange Days,0.68,0.023730017761989342,0.7983870967741957,4,5208,7840
0.014856721193335901,The Umbrellas of Cherbourg,0.76,0.008454706927175844,0.548387096774194,6,3978,1497
0.003325037277783059,The Tie That Binds,0.45999999999999996,0.0006394316163410302,0.7983870967741957,17,9713,2125
0.02009549069850622,Three Wishes,0.61,0.0012788632326820603,0.7983870967741957,6,6153,7475
0.008304382060052726,Total Eclipse,0.65,0.007957371225577265,0.7983870967741957,6,112,5724
0.013979195588213285,"To Wong Foo, Thanks for Everything! Julie Newmar",0.63,0.008312611012433392,0.7983870967741957,3,881,7475
0.013681108851754857,Under Siege 2: Dark Territory,0.5599999999999999,0.01541740674955595,0.7983870967741957,0,3149,9061
0.017745838651696624,A Walk in the Clouds,0.65,0.011936056838365896,0.7983870967741957,6,366,5197
0.030841177905870053,Waterworld,0.5900000000000001,0.07225577264653642,0.7983870967741957,1,5334,5305
0.003350024113209448,White Man's Burden,0.51,0.0017761989342806395,0.7983870967741957,6,2310,4706
0.006808627716094126,The Browning Version,0.6000000000000001,0.0007815275310834813,0.7903225806451637,6,6641,191
0.006003847044781951,Bushwhacked,0.49000000000000005,0.0020603907637655417,0.7983870967741957,1,3386,2073
0.004540869657089913,Burnt by the Sun,0.67,0.002486678507992895,0.7903225806451637,6,6953,7197
0.006439679191097524,Before the Rain,0.77,0.0031971580817051507,0.7903225806451637,6,6697,5166
0.0206488048078792,Before Sunrise,0.77,0.06991119005328597,0.7983870967741957,6,7873,2857
0.012124671932257447,Billy Madison,0.6200000000000001,0.03296625222024867,0.7983870967741957,3,9101,61
0.005044558961514096,The Babysitter,0.47000000000000003,0.0019182948490230906,0.7983870967741957,6,3469,344
0.005534929259803102,Boys on the Side,0.63,0.003410301953818828,0.7983870967741957,3,3658,9938
0.004906665603289296,The Cure,0.7200000000000001,0.0041207815275310835,0.7983870967741957,6,7421,1197
0.0041457872401868216,Castle Freak,0.58,0.002841918294849023,0.7983870967741957,17,8973,4309
0.004759044183260334,Circle of Friends,0.65,0.0021314387211367673,0.7983870967741957,6,7186,1683
0.019202907237297704,Clerks,0.7400000000000001,0.05463587921847247,0.7903225806451637,3,5336,1261
0.013587384474106148,Don Juan DeMarco,0.63,0.013072824156305505,0.7903225806451637,14,4401,4714
0.021575336026634126,Disclosure,0.5900000000000001,0.01541740674955595,0.7903225806451637,6,866,6664
0.00028468005721649233,Dream Man,0.25,7.104795737122558e-05,0.7983870967741957,17,7784,7485
0.0174965474787189,Drop Zone,0.51,0.0064653641207815275,0.7903225806451637,0,4620,9934
0.0012980569677856386,Destiny Turns on the Radio,0.53,0.0006394316163410302,0.7983870967741957,4,3924,2522
0.010016937384842516,Death and the Maiden,0.71,0.006536412078152753,0.7903225806451637,6,8205,8847
0.010598400041054395,Dolores Claiborne,0.71,0.01300177619893428,0.7983870967741957,4,9122,5152
0.01798131217774448,Dumb and Dumber,0.65,0.13456483126110125,0.7903225806451637,3,7405,4446
0.008876931283744078,Eat Drink Man Woman,0.75,0.005399644760213144,0.7903225806451637,3,596,8849
0.009823893989420025,Exotica,0.65,0.004547069271758437,0.7903225806451637,6,806,1312
0.007895558710188178,Exit to Eden,0.43,0.001989342806394316,0.7903225806451637,17,3082,2030
0.021407504128974096,Ed Wood,0.73,0.045399644760213145,0.7903225806451637,3,9244,4714
0.016706373512297427,French Kiss,0.6200000000000001,0.012717584369449378,0.7983870967741957,3,5583,6571
0.029656789120997798,Forget Paris,0.61,0.002699822380106572,0.7983870967741957,3,1017,1090
0.004853687302006956,Far from Home: The Adventures of Yellow Dog,0.5599999999999999,0.0019182948490230906,0.7983870967741957,0,7559,6878
0.01859030966904794,A Goofy Movie,0.67,0.028703374777975132,0.7983870967741957,14,5328,1059
0.014944913032643484,Hideaway,0.5,0.001705150976909414,0.7983870967741957,6,1139,4302
0.009048478329303031,Fluke,0.66,0.003410301953818828,0.7983870967741957,6,1332,8516
0.01632008945696224,Farinelli,0.5900000000000001,0.0014209591474245115,0.7903225806451637,10,3487,8973
0.0018488011592167402,The Glass Shield,0.54,0.0006394316163410302,0.7903225806451637,6,1432,3785
0.017238801330508074,Heavenly Creatures,0.6900000000000001,0.02124333925399645,0.7903225806451637,6,7426,6600
0.014582350032255852,Immortal Beloved,0.6900000000000001,0.0063943161634103015,0.7903225806451637,6,953,3185
0.017437280458549635,Heavyweights,0.6000000000000001,0.006891651865008881,0.7983870967741957,3,8912,983
0.005035698498162239,The Hunted,0.6000000000000001,0.0017761989342806395,0.7983870967741957,0,3896,1757
0.00939993058993199,I.Q.,0.5900000000000001,0.007957371225577265,0.7903225806451637,3,3007,9390
0.02186385543531745,Interview with the Vampire,0.7200000000000001,0.11069271758436945,0.7903225806451637,11,6845,1196
0.0029152367380827562,Jefferson in Paris,0.52,0.0007104795737122557,0.7983870967741957,6,4057,7150
0.001367784485505113,The Jerky Boys,0.48,0.0007104795737122557,0.7983870967741957,3,4074,4631
0.012256362418179028,Junior,0.47000000000000003,0.027069271758436944,0.7903225806451637,3,3882,767
0.016795347103473617,Just Cause,0.6000000000000001,0.008809946714031971,0.7983870967741957,0,756,8643
0.014242335459012863,Kiss of Death,0.5700000000000001,0.005896980461811723,0.7983870967741957,0,858,2153
0.0769873934364895,Star Wars,0.81,0.48156305506216696,0.6532258064516139,1,3192,6301
0.017854251927773623,Little Women,0.7000000000000001,0.01577264653641208,0.7903225806451637,6,3299,10010
0.014122173986630123,A Little Princess,0.7400000000000001,0.014706927175843694,0.7983870967741957,6,370,5784
0.0015435581054190862,Ladybird Ladybird,0.7400000000000001,0.000994671403197158,0.7903225806451637,6,5269,1948
0.0035586422707431092,L'Enfer,0.66,0.0015630550621669626,0.7903225806451637,4,1693,2765
0.007536385736595233,Like Water for Chocolate,0.66,0.00497335701598579,0.7741935483870961,6,366,6155
0.02228184062483834,Legends of the Fall,0.7200000000000001,0.045186500888099466,0.7903225806451637,1,2583,1196
0.016901479052251814,Major Payne,0.61,0.011651865008880994,0.7983870967741957,1,6888,2010
0.0033996927547116267,Little Odessa,0.6400000000000001,0.002202486678507993,0.7903225806451637,0,4047,2604
0.0032673374143971203,Mi Vida Loca,0.5700000000000001,0.0006394316163410302,0.7903225806451637,4,416,538
0.006009611551551372,Love Affair,0.43,0.0007815275310834813,0.7903225806451637,6,3346,9908
0.014061535247644691,Losing Isaiah,0.6400000000000001,0.001989342806394316,0.7983870967741957,6,8837,4419
0.008791183332287405,The Madness of King George,0.67,0.004760213143872114,0.7903225806451637,3,6875,7192
0.026096910294144772,Mary Shelley's Frankenstein,0.61,0.019325044404973356,0.7903225806451637,6,5284,8136
0.005296200869666807,Mixed Nuts,0.52,0.0026287744227353462,0.7903225806451637,3,7005,9042
0.006886201976868555,Milk Money,0.5599999999999999,0.0034813499111900534,0.7903225806451637,3,7825,6597
0.010651592045534461,Miracle on 34th Street,0.6400000000000001,0.014138543516873889,0.7903225806451637,8,5667,7984
0.002077242571493282,Miami Rhapsody,0.5599999999999999,0.000497335701598579,0.7983870967741957,3,2084,8571
0.005701104501049993,My Family,0.7000000000000001,0.0007815275310834813,0.7983870967741957,3,3425,2607
0.01738587662014285,Murder in the First,0.6900000000000001,0.00994671403197158,0.7983870967741957,4,5950,1712
0.005280969493890443,Nobody's Fool,0.7000000000000001,0.003978685612788632,0.7903225806451637,6,7994,7544
0.010833029713449694,Nell,0.61,0.009094138543516874,0.7903225806451637,6,6404,4529
8.286935111807633e-06,New York Cop,0.0,0.0,0.7822580645161281,0,9482,9551
0.0007798376724391651,Beyond Bedlam,0.4,0.0002841918294849023,0.7903225806451637,11,9507,2684
0.002678579625093649,Nemesis 2 - Nebula,0.45999999999999996,0.0007104795737122557,0.7983870967741957,15,213,9091
0.02050611134705933,Natural Born Killers,0.6900000000000001,0.06586145648312611,0.7903225806451637,4,7062,10019
0.009017107795790734,Only You,0.6400000000000001,0.006536412078152753,0.7903225806451637,3,7016,6277
0.007352259426739382,Once Were Warriors,0.76,0.007531083481349911,0.7903225806451637,6,5624,7943
0.011777491909059945,Poison Ivy II: Lily,0.45999999999999996,0.0022735346358792184,0.8064516129032278,6,625,383
0.02498034031039692,Outbreak,0.6400000000000001,0.03708703374777975,0.7983870967741957,0,9814,2512
0.03740231357419808,Leon: The Professional,0.82,0.3050088809946714,0.7903225806451637,17,5796,4248
0.002618401169918704,The Perez Family,0.66,0.0006394316163410302,0.7983870967741957,3,6708,6277
0.0008462409181940178,A Pyromaniac's Love Story,0.7000000000000001,0.00014209591474245115,0.7983870967741957,3,4978,9957
0.257448856011896,Pulp Fiction,0.8300000000000001,0.6159857904085257,0.7903225806451637,17,7639,4706
0.013078177243525304,Panther,0.6400000000000001,0.0004262877442273535,0.7983870967741957,6,6054,5026
0.002992980865501531,Pushing Hands,0.61,0.0006394316163410302,0.7741935483870961,3,596,8849
0.003437392190618109,Priest,0.6400000000000001,0.0022735346358792184,0.7903225806451637,6,687,5837
0.014196659596914345,Quiz Show,0.71,0.0186145648312611,0.7903225806451637,10,8087,4707
0.0023688396715284684,Picture Bride,0.7400000000000001,0.00035523978685612787,0.7983870967741957,6,5220,10086
0.008046573810057946,Queen Margot,0.7000000000000001,0.004760213143872114,0.7903225806451637,6,7188,3860
0.013784787780066855,The Quick and the Dead,0.6200000000000001,0.030621669626998225,0.7983870967741957,0,8384,8761
0.011432998701280004,Prêt-à-Porter,0.53,0.002344582593250444,0.7903225806451637,6,7990,6145
0.01430670761112779,Three Colors: Red,0.78,0.017477797513321493,0.7903225806451637,6,5459,3851
0.016152887709757043,Three Colors: Blue,0.77,0.022095914742451154,0.7822580645161281,6,5459,4964
0.01203642164421202,Three Colors: White,0.73,0.015488454706927175,0.7903225806451637,3,5459,10176
0.0009125327460423639,Relative Fear,0.47000000000000003,0.00021314387211367674,0.7983870967741957,11,3197,2117
0.0025404835228094685,Stuart Saves His Family,0.5,0.0004262877442273535,0.7983870967741957,3,3567,158
0.01627516429584035,The Swan Princess,0.65,0.01783303730017762,0.7903225806451637,2,7886,6784
0.003197293908188701,The Secret of Roan Inish,0.61,0.0010657193605683837,0.7903225806451637,6,4778,4327
0.01897425577486955,The Specialist,0.55,0.022522202486678508,0.7903225806451637,0,5837,9151
0.024345587017459872,Stargate,0.68,0.0669271758436945,0.7903225806451637,0,8185,5497
0.017654119796365036,The Santa Clause,0.63,0.035595026642984015,0.7903225806451637,8,4755,9373
0.09433151939258436,The Shawshank Redemption,0.8500000000000001,0.5938188277087033,0.7903225806451637,6,2932,9390
0.015019546591295365,Shallow Grave,0.7000000000000001,0.017548845470692718,0.7903225806451637,4,1971,5293
0.002371236069779888,Suture,0.6000000000000001,0.000497335701598579,0.7822580645161281,6,8470,2290
0.0032460912981924594,Strawberry and Chocolate,0.71,0.0011367673179396092,0.7822580645161281,3,9392,4796
0.010720340546895123,Swimming with Sharks,0.67,0.00738898756660746,0.7903225806451637,4,3187,5324
